First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Phillip,Brown,Buy,1822,ELP,ATL,First Class,3
Mulan,Disney,Buy,3379,CJS,MEX,Business Class,6
Kayla,Mahoney,Buy,18121,CJS,MEX,Business Class,8
Daniel,Mejia,Buy,7685,CDG,ELP,First Class,3
Victoria,Moses,Buy,25352,ELP,LAX,Main Cabin,2
Paul,Herman,Buy,360,ELP,LAS,First Class,8
Laura,Smith,Buy,23100,YYZ,ELP,Main Cabin,7
Kevin,Scott,Buy,17601,LAX,ELP,Main Cabin,4
Theresa,Macias,Buy,3720,ELP,CUN,Main Cabin,8
Michael,Thomas,Buy,8374,LHR,ELP,Business Class,4
Cody,Robles,Buy,17774,ELP,JFK,Business Class,1
Michaela,Miranda,Buy,16007,ELP,JFK,First Class,6
Michael,Parrish,Buy,18683,JFK,ELP,Main Cabin,1
Gary,Smith,Buy,2840,CDG,ELP,First Class,1
Rachel,Phillips,Buy,25630,ELP,HND,Business Class,7
Angela,Walker,Buy,22275,ATL,ELP,Main Cabin,7
Sean,Klein,Buy,16982,CDG,ELP,First Class,1
Michael,Williams,Buy,18919,ELP,YYZ,First Class,2
Michael,Clarke,Buy,25773,ELP,HND,Main Cabin,6
Julia,Jones,Buy,1638,ELP,DFW,Business Class,5
Michael,Morton,Buy,24951,ELP,BOS,First Class,1
Jennifer,Davidson,Buy,18657,ELP,ORD,Main Cabin,6
Kristen,Martinez,Buy,6486,ELP,DFW,Main Cabin,3
Nicole,Rowland,Buy,18296,LAX,BOS,First Class,7
Wendy,Montoya,Buy,17420,CDG,ELP,First Class,6
Alberto,Villegas,Buy,9568,ELP,LAS,First Class,7
Bryan,Arriaga,Buy,3723,CUN,ELP,First Class,1
Ryan,Peterson,Buy,25972,ATL,ELP,Main Cabin,7
Philip,Chaney,Buy,21201,ORD,ELP,First Class,6
Matthew,Erickson,Buy,23320,ELP,BOS,First Class,1
Belle,Disney,Buy,3069,ELP,LHR,First Class,3
Michelle,Ramirez,Buy,11111,LAX,BOS,Main Cabin,2
Brandon,Smith,Buy,7824,YYZ,ELP,First Class,2
Anita,Fletcher,Buy,21995,BOS,ELP,Main Cabin,6
Travis,Ruiz,Buy,15546,ELP,ATL,Business Class,5
Susan,Alvarez,Buy,16429,ELP,LAX,First Class,7
Jermaine,Dean,Buy,20848,YYZ,ELP,Business Class,1
Cesar,Jones,Buy,15299,MEX,CJS,Main Cabin,5
Patrick,Larsen,Buy,16896,JFK,ELP,First Class,7
Linda,Alexander,Buy,4310,ORL,LAX,First Class,4
Carlos,Lynch,Buy,11454,ELP,DFW,Main Cabin,8
Jerry,Lee,Buy,24387,MEX,CJS,Main Cabin,4
Mario,Walker,Buy,6737,BOS,LAX,Business Class,1
Angela,Mcintyre,Buy,5385,LAX,ORL,Main Cabin,4
Natalie,Richardson,Buy,16571,DFW,ELP,First Class,3
Sean,Klein,Buy,13734,ELP,ATL,First Class,7
Sean,Hull,Buy,12146,YYZ,ELP,Business Class,5
Tanya,Davis,Buy,26006,ELP,LHR,Business Class,5
Christian,Smith,Buy,18298,LAX,BOS,Main Cabin,7
Julia,Young,Buy,20479,ELP,LAS,Main Cabin,3
Holly,Cruz,Buy,22206,CUN,ELP,Main Cabin,6
Michael,Castillo,Buy,24976,CJS,MEX,First Class,8
Mark,Lee,Buy,10908,JFK,ELP,Business Class,3
Derrick,Grant,Buy,8913,ELP,LAX,First Class,3
Gregory,Carr,Buy,1924,YYZ,ELP,First Class,1
Barbara,Lane,Buy,35,ELP,ATL,Main Cabin,4
Sharon,Miller,Buy,19046,LAX,BOS,Main Cabin,4
Christopher,Sanford,Buy,3405,LAX,BOS,Business Class,3
Brian,Jacobson,Buy,26026,ORL,LAX,First Class,1
Holly,Davidson,Buy,8661,BOS,ELP,Main Cabin,2
Miguel,Lucero,Buy,26618,LHR,ELP,Business Class,1
Sarah,Anderson,Buy,459,ELP,ORD,Business Class,6
Timothy,Jones,Buy,6332,DFW,ELP,Main Cabin,1
Jessica,Olsen,Buy,1742,LAX,BOS,Business Class,2
Kimberly,Richardson,Buy,18821,ORD,ELP,Main Cabin,2
Sarah,Mosley,Buy,24251,LAX,ORL,First Class,6
Ashley,Frye,Buy,24804,ELP,BOS,First Class,4
Brian,Castillo,Buy,23393,ELP,YYZ,Main Cabin,4
Mark,Ramos,Buy,15826,LAX,ELP,Main Cabin,7
April,Lopez,Buy,15282,ELP,LHR,Main Cabin,1
Michelle,Walsh,Buy,17278,CDG,ELP,First Class,7
Kendra,Sawyer,Buy,7728,ELP,ATL,Business Class,5
Mark,Gonzalez,Buy,3683,LHR,ELP,Main Cabin,8
Kenneth,Davis,Buy,24451,ELP,DFW,Main Cabin,2
William,Hunter,Buy,8884,ELP,CDG,First Class,3
Joshua,Meadows,Buy,22742,ELP,LAS,Main Cabin,7
Matthew,Porter,Buy,18824,ORD,ELP,Main Cabin,4
Steven,Cabrera,Buy,24318,LAX,ELP,Main Cabin,4
Howard,Davenport,Buy,24020,ELP,ORD,Business Class,5
Brandon,Dillon,Buy,3199,JFK,ELP,Business Class,1
Brittany,Richard,Buy,21827,ELP,BOS,First Class,4
Steven,Cabrera,Buy,25795,ELP,LAX,First Class,8
Wendy,Phillips,Buy,8243,ORL,LAX,First Class,8
Craig,Fleming,Buy,11592,HND,ELP,Main Cabin,2
Ethan,Holmes,Buy,5745,ELP,LAX,Business Class,1
Mario,Walker,Buy,958,LAS,ELP,Business Class,8
Joseph,Davis,Buy,18460,YYZ,ELP,Business Class,8
David,Clark,Buy,15097,ELP,JFK,First Class,8
Amber,Long,Buy,1651,LAX,ELP,Business Class,6
Enrique,Rico,Buy,3312,DFW,ELP,First Class,3
Carol,Elliott,Buy,20204,CJS,MEX,Main Cabin,1
Amber,Conley,Buy,1680,JFK,ELP,First Class,6
Jonathan,Martinez,Buy,21870,MEX,CJS,Main Cabin,5
Chris,Holden,Buy,13223,ELP,HND,Business Class,2
Allison,Cross,Buy,7192,ORL,LAX,First Class,4
Adam,Bass,Buy,17032,ELP,ATL,Business Class,4
Dana,Williams,Buy,8384,MEX,CJS,Business Class,6
Cynthia,Giles,Buy,7795,LAX,ORL,Main Cabin,6
Lisa,Spencer,Buy,24847,LAX,ORL,Main Cabin,3
Amy,Mcpherson,Buy,871,ELP,CDG,Business Class,3
Brendan,Phillips,Buy,15805,HND,ELP,Business Class,1
Michelle,Ortiz,Buy,25794,DFW,ELP,Main Cabin,4
Terrence,Dixon,Buy,3303,HND,ELP,First Class,5
Bradley,Rodriguez,Buy,2895,JFK,ELP,Main Cabin,6
Christopher,Norris,Buy,21668,JFK,ELP,Business Class,8
Brandon,Neal,Buy,25198,ELP,DFW,Business Class,8
Susan,Allen,Buy,7177,LHR,ELP,Business Class,5
Michelle,Griffin,Buy,9173,CUN,ELP,First Class,1
Jeffrey,Best,Buy,25274,CJS,MEX,Business Class,2
Gabriel,Terrazas,Buy,5681,BOS,LAX,Business Class,1
Kimberly,Richardson,Buy,24924,ORD,ELP,Main Cabin,7
Samantha,Cooper,Buy,13241,DFW,ELP,First Class,4
Christine,Ellis,Buy,16758,ELP,LAS,Main Cabin,3
Kimberly,Garcia,Buy,4698,ELP,ORD,Main Cabin,5
Jerry,Smith,Buy,13028,LAX,ORL,Business Class,3
Bryan,Fields,Buy,21508,ATL,ELP,First Class,5
Justin,Martinez,Buy,18789,HND,ELP,Main Cabin,1
Cody,Robles,Buy,7639,ORL,LAX,Business Class,2
Melissa,Holt,Buy,19561,ATL,ELP,First Class,4
Ashley,Magallanes,Buy,6486,ELP,DFW,Main Cabin,8
Tara,Rodriguez,Buy,25487,HND,ELP,Business Class,2
Nicole,Rowland,Buy,1474,CDG,ELP,First Class,4
Daniel,Olson,Buy,22788,BOS,LAX,Business Class,6
Jacob,Contreras,Buy,10239,ELP,CDG,First Class,2
Olivia,Romero,Buy,13970,CUN,ELP,Business Class,7
Gary,Mckenzie,Buy,23438,LAX,ELP,First Class,5
Jared,Scott,Buy,11084,CJS,MEX,Main Cabin,5
Mulan,Disney,Buy,6738,BOS,LAX,First Class,8
Angela,Carney,Buy,15053,ELP,DFW,First Class,2
Holly,Davidson,Buy,2353,ELP,CUN,Business Class,8
Kathleen,Hines,Buy,20793,ELP,LHR,Business Class,6
David,Costa,Buy,22394,ELP,DFW,First Class,1
Jessica,Barragan,Buy,13679,YYZ,ELP,First Class,3
Michelle,Ortiz,Buy,26802,ELP,CUN,Main Cabin,3
Patricia,Hughes,Buy,10564,ELP,DFW,First Class,6
Sean,Klein,Buy,15481,ELP,YYZ,First Class,4
Edward,Molina,Buy,16452,ELP,ATL,Business Class,2
James,Romero,Buy,1116,ELP,LHR,Main Cabin,8
Angela,Mcintyre,Buy,17498,ELP,LAS,Main Cabin,5
Brandon,Miller,Buy,13756,BOS,ELP,Business Class,5
Chase,Miller,Buy,2886,ATL,ELP,Main Cabin,8
Paula,Wyatt,Buy,25091,JFK,ELP,Business Class,5
Melissa,Rivera,Buy,14824,ELP,LHR,Main Cabin,4
Victoria,White,Buy,10963,LAX,BOS,Main Cabin,4
Jeffrey,Sloan,Buy,16762,LAS,ELP,Business Class,8
Melissa,Holt,Buy,26565,ORD,ELP,First Class,1
Andrew,Campos,Buy,24406,LAX,BOS,Business Class,7
Douglas,Mckay,Buy,13566,ELP,ORD,First Class,6
Christopher,Davis,Buy,6258,MEX,CJS,Main Cabin,7
Victor,Anderson,Buy,9779,ELP,YYZ,Business Class,1
Raymond,Woodward,Buy,11735,HND,ELP,First Class,1
Simba,Disney,Buy,8318,ELP,ORD,Main Cabin,2
Melissa,Mccormick,Buy,20102,YYZ,ELP,Main Cabin,5
Courtney,Johnson,Buy,15405,JFK,ELP,Main Cabin,8
Kelly,Yu,Buy,8767,LAX,ELP,Business Class,5
James,Nolan,Buy,26075,ELP,HND,Main Cabin,5
Donald,Duck,Buy,17549,CUN,ELP,Business Class,6
Michelle,Jones,Buy,21634,DFW,ELP,Business Class,3
Brandi,Gordon,Buy,19251,ELP,LAX,Business Class,4
Crystal,Rice,Buy,18480,HND,ELP,Business Class,6
Lauren,Coleman,Buy,7389,ELP,HND,Business Class,5
Mulan,Disney,Buy,15745,CJS,MEX,Main Cabin,5
David,Mills,Buy,16948,BOS,LAX,Main Cabin,7
Angela,Lang,Buy,19825,HND,ELP,Main Cabin,1
Donald,Haynes,Buy,16704,ELP,DFW,First Class,8
Chelsea,Gallagher,Buy,6732,LAX,ORL,Business Class,5
Jared,Scott,Buy,23233,ELP,CUN,Main Cabin,5
Jason,Clark,Buy,13831,ELP,CDG,First Class,7
Kelly,Harris,Buy,10793,CJS,MEX,First Class,7
Jake,Mitchell,Buy,19493,LAX,BOS,First Class,5
Edward,Molina,Buy,7680,ELP,CDG,First Class,1
Lance,Dominguez,Buy,4629,BOS,LAX,Main Cabin,3
Michael,Thomas,Buy,20704,ELP,CDG,Main Cabin,7
David,Mills,Buy,3085,MEX,CJS,Business Class,6
Hunter,Moore,Buy,2989,ELP,HND,First Class,6
Erica,Harrison,Buy,8573,ELP,YYZ,Business Class,6
Crystal,Rice,Buy,6019,CDG,ELP,Main Cabin,1
Bryan,Fields,Buy,17419,CDG,ELP,First Class,1
Jason,Skinner,Buy,15910,BOS,LAX,First Class,7
Andrea,Riley,Buy,7356,LAX,BOS,Main Cabin,5
Brandy,Wilkerson,Buy,6208,ATL,ELP,Main Cabin,7
Alexandra,Cook,Buy,10156,ELP,JFK,Business Class,4
Crystal,Hayes,Buy,17542,LAX,BOS,Business Class,2
Jerry,Smith,Buy,10882,ELP,ORD,Business Class,5
Mickey,Mouse,Buy,257,ELP,CUN,Business Class,6
Andrew,Hall,Buy,6982,ELP,ATL,Business Class,6
Perry,Hill,Buy,26533,HND,ELP,Main Cabin,1
Melissa,Mccormick,Buy,472,ATL,ELP,First Class,2
Ian,Rybak,Buy,877,CDG,ELP,Business Class,8
Kathleen,Small,Buy,52,ELP,BOS,Business Class,4
Allen,Arnold,Buy,1756,ELP,YYZ,Main Cabin,3
Daniel,Summers,Buy,8813,ELP,LAS,Main Cabin,2
Darin,Baker,Buy,18927,ELP,CDG,Main Cabin,4
Chelsea,Gallagher,Buy,6902,ELP,CUN,First Class,3
Lilo,Disney,Buy,16799,LAX,ORL,Main Cabin,5
Anthony,Moore,Buy,26264,ORD,ELP,First Class,8
Gary,Park,Buy,19514,ELP,CDG,Business Class,1
Denise,Williams,Buy,16449,ELP,ATL,Main Cabin,8
Erika,Lopez,Buy,1046,ELP,DFW,First Class,7
Nathan,Thompson,Buy,16921,LHR,ELP,First Class,6
Elizabeth,Torres,Buy,18200,ELP,LAX,Main Cabin,5
Marissa,Wagner,Buy,24507,BOS,ELP,Main Cabin,4
Charles,Chambers,Buy,5464,ELP,ATL,Business Class,4
Sherri,Velasquez,Buy,3934,ELP,ORD,Business Class,8
Antonio,Edwards,Buy,6949,ELP,DFW,Main Cabin,8
Timothy,Wagner,Buy,10357,LAX,ORL,Main Cabin,8
David,Soto,Buy,7992,HND,ELP,Business Class,1
Tyler,Baxter,Buy,21680,BOS,ELP,Business Class,7
Lawrence,Price,Buy,20182,ELP,LAS,Business Class,4
Sandra,Sutton,Buy,2835,ELP,CDG,Main Cabin,2
Ronald,Bond,Buy,738,ELP,DFW,Main Cabin,4
Marissa,Wagner,Buy,2255,ELP,LAX,First Class,7
Zachary,Ellison,Buy,3585,ELP,CDG,First Class,8
David,Thomas,Buy,6513,ELP,ATL,Main Cabin,5
Christopher,Robinson,Buy,21614,ELP,HND,First Class,1
Sarah,Jones,Buy,14610,DFW,ELP,First Class,8
Dylan,Lopez,Buy,11942,ELP,LAS,Business Class,7
Anthony,Moore,Buy,17388,LAX,BOS,Business Class,4
Anthony,Byrd,Buy,8959,BOS,ELP,Main Cabin,1
Penny,Mcdaniel,Buy,6189,LAX,ELP,Main Cabin,3
Michael,Castillo,Buy,20808,MEX,CJS,Business Class,4
Derrick,Grant,Buy,6626,ELP,HND,Business Class,6
Dakota,Bender,Buy,5441,DFW,ELP,Main Cabin,3
Alexandra,Cook,Buy,5167,ATL,ELP,Business Class,4
Ethan,Holmes,Buy,13220,CDG,ELP,First Class,2
Douglas,Mckay,Buy,20809,MEX,CJS,Business Class,4
Zachary,Tran,Buy,23016,ELP,JFK,Business Class,6
Brittney,Daniel,Buy,14112,ELP,CUN,First Class,8
Amy,Morse,Buy,4117,ELP,BOS,Main Cabin,5
Isabella,Gaytan,Buy,7323,ELP,LHR,First Class,6
Ryan,Brown,Buy,14257,CUN,ELP,First Class,4
Linda,Alexander,Buy,13390,DFW,ELP,Business Class,4
Michelle,Wood,Buy,15939,YYZ,ELP,Main Cabin,5
Christopher,Melendez,Buy,26147,ELP,LAS,First Class,5
Michael,Morton,Buy,17534,BOS,LAX,First Class,7
Samantha,Cooper,Buy,6848,ELP,LAS,First Class,1
Steven,Hartman,Buy,18910,ELP,CUN,Main Cabin,6
Susan,Garcia,Buy,24849,BOS,LAX,Main Cabin,8
Luis,Solomon,Buy,3731,YYZ,ELP,Main Cabin,6
Mary,Cruz,Buy,15314,BOS,LAX,First Class,4
Samuel,RamosSanchez,Buy,11435,CDG,ELP,Business Class,2
Shirley,Foster,Buy,26967,YYZ,ELP,Business Class,7
Kimberly,Miller,Buy,4769,MEX,CJS,Main Cabin,6
Joseph,Davis,Buy,4412,ELP,JFK,Business Class,5
Ricky,Gardner,Buy,11195,ELP,JFK,Business Class,3
Marissa,Henry,Buy,18550,ELP,LAS,First Class,3
Gerald,Baker,Buy,24634,ORD,ELP,Business Class,4
Bryan,Massey,Buy,3095,LAX,ORL,Business Class,4
Julie,Alexander,Buy,24427,YYZ,ELP,Business Class,7
Amber,Conley,Buy,5177,JFK,ELP,Business Class,4
Darin,Baker,Buy,16295,ELP,ATL,First Class,6
Jerry,Curtis,Buy,21549,LHR,ELP,First Class,1
Miguel,Lucero,Buy,6868,LHR,ELP,Main Cabin,1
Ashley,Gilmore,Buy,10035,LAS,ELP,Business Class,7
Jasmin,Cuevas,Buy,18976,ELP,ATL,Business Class,8
Molly,Cohen,Buy,24878,YYZ,ELP,Business Class,7
Gloria,Page,Buy,18792,HND,ELP,First Class,7
Hector,Whitney,Buy,26570,ELP,ATL,Main Cabin,7
Rhonda,Kane,Buy,10463,ELP,BOS,First Class,5
Jacob,Norton,Buy,3026,ELP,ATL,Business Class,7
Kyle,Taylor,Buy,20863,ELP,HND,Main Cabin,2
Willie,Hobbs,Buy,20152,ELP,ATL,First Class,5
Shawn,Lee,Buy,728,ELP,HND,Main Cabin,6
Heather,Little,Buy,15519,DFW,ELP,Business Class,2
Corey,Wilson,Buy,26004,LAS,ELP,Business Class,5
Antonio,Edwards,Buy,19249,ELP,LAX,Main Cabin,1
Kimberly,Martinez,Buy,2525,ELP,CDG,Main Cabin,4
Kimberly,Roberts,Buy,8579,YYZ,ELP,First Class,8
Steven,Owens,Buy,43,ELP,JFK,Main Cabin,3
Amy,Morse,Buy,12724,ORL,LAX,Business Class,6
Rita,Owens,Buy,398,BOS,LAX,Main Cabin,5
Danielle,Chavez,Buy,11885,ELP,DFW,First Class,7
Beth,Moss,Buy,10422,ELP,LAX,First Class,4
Anthony,Carson,Buy,17605,ELP,ORD,Main Cabin,7
Benjamin,Johnson,Buy,12579,BOS,LAX,Main Cabin,2
Shannon,Holden,Buy,26753,ELP,LAS,First Class,4
Dylan,Harris,Buy,15725,LAS,ELP,Business Class,6
Diana,Valles,Buy,6954,DFW,ELP,First Class,2
Scott,Bailey,Buy,16349,CJS,MEX,First Class,4
Krista,Blake,Buy,24053,ELP,BOS,Main Cabin,4
Dawn,King,Buy,11222,LAS,ELP,First Class,5
Zachary,Tran,Buy,8211,BOS,ELP,First Class,6
Andrew,Parks,Buy,20264,ELP,HND,Business Class,7
Elizabeth,Reyes,Buy,11409,ELP,CUN,Main Cabin,3
Valerie,Moore,Buy,4156,MEX,CJS,Main Cabin,8
Raymond,Woodward,Buy,7659,ELP,CUN,Main Cabin,3
Alexandra,Robinson,Buy,26842,DFW,ELP,First Class,7
Miranda,Mason,Buy,21207,ATL,ELP,Main Cabin,1
Kimberly,Roberts,Buy,21182,ELP,LAX,First Class,8
Travis,Mcdonald,Buy,25365,ORD,ELP,First Class,2
Lisa,Garrett,Buy,7164,LAS,ELP,First Class,4
Christina,Wheeler,Buy,5943,ELP,LAS,Main Cabin,7
Joseph,Brooks,Buy,26513,YYZ,ELP,Main Cabin,4
Jeffrey,Delgado,Buy,23226,LAX,BOS,Main Cabin,7
Mark,Lozano,Buy,8834,CJS,MEX,Main Cabin,4
Samantha,May,Buy,5253,ELP,YYZ,Business Class,6
Mary,Cruz,Buy,7162,ELP,LAS,First Class,2
April,Lopez,Buy,10481,ELP,LHR,First Class,8
Ray,Huynh,Buy,5968,MEX,CJS,Business Class,1
Elizabeth,Cruz,Buy,4357,CDG,ELP,Main Cabin,6
Nicole,Harvey,Buy,22870,ELP,JFK,Main Cabin,2
Sandra,Rogers,Buy,9330,ELP,YYZ,First Class,4
Brett,Higgins,Buy,17488,ELP,BOS,Main Cabin,2
Alicia,Moran,Buy,10212,LAX,ORL,Business Class,4
Jason,Burke,Buy,18298,LAX,BOS,First Class,5
Lawrence,Price,Buy,2088,ELP,HND,Main Cabin,4
Alexis,Black,Buy,21421,BOS,LAX,Main Cabin,4
Ian,Rybak,Buy,8005,ELP,LAX,Business Class,6
Tammy,Martinez,Buy,4732,ELP,BOS,Main Cabin,4
Tiffany,Davis,Buy,8343,JFK,ELP,Main Cabin,3
Danielle,Gardner,Buy,2553,ELP,LAX,Business Class,6
John,Jones,Buy,406,ELP,CUN,First Class,4
Kyle,Taylor,Buy,4061,ELP,HND,Main Cabin,7
Hayden,Mcdaniel,Buy,8713,ELP,CUN,Business Class,1
Michaela,Miranda,Buy,12010,ELP,CDG,Main Cabin,6
Brian,Jensen,Buy,8124,YYZ,ELP,Business Class,4
Crystal,Young,Buy,11410,ELP,CUN,First Class,6
Sarah,Taylor,Buy,25584,BOS,LAX,First Class,5
Karl,Davis,Buy,9330,ELP,YYZ,Main Cabin,4
Andrew,Torres,Buy,18290,BOS,LAX,Main Cabin,1
Gerald,Beltran,Buy,16915,LAS,ELP,Main Cabin,8
Tanya,Turner,Buy,23462,ELP,JFK,First Class,5
James,Brennan,Buy,13339,ELP,CUN,Business Class,2
Enrique,Munoz,Buy,2090,ELP,HND,Main Cabin,7
Janet,Hughes,Buy,19176,MEX,CJS,Business Class,5
Joseph,Robinson,Buy,20284,ELP,LAX,Business Class,6
Kim,Craig,Buy,8541,ORL,LAX,Business Class,5
Jorge,RodriguezOrtega,Buy,15167,ELP,CUN,Business Class,2
Edward,Jackson,Buy,16881,ELP,ATL,Main Cabin,3
Gary,Miller,Buy,18347,ELP,LAX,Business Class,8
Kayla,Mahoney,Buy,25348,ELP,LAX,Main Cabin,3
Brian,Hayes,Buy,16429,ELP,LAX,Business Class,1
Gregory,Short,Buy,19092,ELP,DFW,Main Cabin,6
Jessica,Moore,Buy,11244,ORL,LAX,First Class,8
Mark,Butler,Buy,2834,ELP,CDG,Main Cabin,4
Lee,Burke,Buy,12513,ELP,JFK,Business Class,2
Chase,Miller,Buy,6720,MEX,CJS,Business Class,2
Louis,Boone,Buy,26335,LAX,ORL,First Class,4
Jonathan,Martinez,Buy,14237,ORL,LAX,Main Cabin,4
Ashley,Wilcox,Buy,1630,HND,ELP,Main Cabin,7
Enrique,Rico,Buy,20618,JFK,ELP,First Class,1
Alexander,Kelly,Buy,325,ORD,ELP,First Class,2
Brian,Gates,Buy,5096,ELP,CUN,Business Class,7
Mercedes,Nichols,Buy,163,LAX,ELP,Main Cabin,6
Tracy,Fitzgerald,Buy,11931,JFK,ELP,Main Cabin,6
Cynthia,Giles,Buy,14236,ORL,LAX,First Class,8
Brittany,Ray,Buy,2105,DFW,ELP,Business Class,7
Sarah,Stanton,Buy,3591,CDG,ELP,Business Class,8
Anthony,Hunter,Buy,7996,ELP,DFW,Business Class,8
Jesse,Montgomery,Buy,10639,CJS,MEX,Business Class,7
Ashley,Walker,Buy,23506,MEX,CJS,First Class,5
Joel,Arellano,Buy,3178,ORD,ELP,First Class,5
Richard,Vargas,Buy,13510,CUN,ELP,Main Cabin,6
Miranda,Walker,Buy,5224,ORL,LAX,Business Class,6
Anthony,Sims,Buy,1401,BOS,ELP,Main Cabin,2
Brittany,Hawkins,Buy,17950,LHR,ELP,Business Class,1
Anthony,Byrd,Buy,11331,ELP,ATL,Business Class,6
Courtney,Johnson,Buy,23528,LAX,BOS,Main Cabin,5
Sarah,Stanton,Buy,26347,LAX,BOS,Business Class,5
Virginia,Phelps,Buy,20513,LAX,ORL,Business Class,8
Margaret,Smith,Buy,22414,ELP,ORD,Main Cabin,3
Emily,Chang,Buy,19204,CUN,ELP,Main Cabin,6
Sarah,Stanton,Buy,10103,ELP,HND,First Class,8
Kelly,Herring,Buy,13092,ELP,LAX,First Class,7
Teresa,Taylor,Buy,22487,LAX,ORL,Business Class,3
Gary,Park,Buy,3263,ELP,CUN,Business Class,8
Robert,Davis,Buy,21527,ELP,BOS,Main Cabin,8
Jafar,Aladdin,Buy,24410,LAX,BOS,Main Cabin,4
Margaret,Smith,Buy,25814,ORD,ELP,First Class,1
Jon,Lopez,Buy,19905,LHR,ELP,Business Class,6
Sharon,Castillo,Buy,13637,MEX,CJS,First Class,2
Chad,Green,Buy,13883,ELP,ATL,Business Class,3
Joel,Welch,Buy,25691,ELP,LAS,Main Cabin,5
Taylor,Johnson,Buy,9452,ORL,LAX,Business Class,2
Andrew,Hall,Buy,7898,ELP,BOS,Main Cabin,4
David,Clark,Buy,20518,BOS,LAX,Business Class,2
Stitch,Disney,Buy,21074,BOS,ELP,First Class,3
Lauren,Coleman,Buy,3681,LHR,ELP,Business Class,5
Samantha,May,Buy,20543,YYZ,ELP,First Class,6
Michael,Robinson,Buy,3229,LHR,ELP,Main Cabin,6
Shane,Arnold,Buy,7886,ELP,JFK,Main Cabin,3
Carrie,Bennett,Buy,19322,MEX,CJS,Business Class,8
Suzanne,Kennedy,Buy,14289,HND,ELP,First Class,1
Emma,Armstrong,Buy,6806,ELP,ORD,Business Class,4
Gail,Parker,Buy,2487,LAX,ORL,Business Class,1
Dennis,Cooper,Buy,14082,CJS,MEX,Business Class,2
Dalton,Bryant,Buy,23912,BOS,ELP,First Class,3
Mark,Butler,Buy,19310,LHR,ELP,First Class,4
Teresa,Taylor,Buy,2827,ELP,YYZ,Main Cabin,6
Tanya,Turner,Buy,26628,MEX,CJS,First Class,6
Jennifer,Jones,Buy,10342,CJS,MEX,First Class,2
David,Gross,Buy,20181,ELP,LAS,Main Cabin,3
Victoria,Martin,Buy,8751,ELP,DFW,Main Cabin,6
Susan,Garcia,Buy,1246,BOS,ELP,First Class,1
Mary,Stevens,Buy,23553,CDG,ELP,Business Class,2
Jennifer,Preston,Buy,16645,ORL,LAX,Business Class,1
Stephen,Peters,Buy,6980,ELP,ATL,First Class,5
Karen,Thomas,Buy,12379,BOS,ELP,Main Cabin,1
Paul,Harmon,Buy,13019,MEX,CJS,First Class,2
Sonia,Durham,Buy,942,ELP,BOS,First Class,1
Derrick,Grant,Buy,15243,ATL,ELP,First Class,7
Lisa,Brown,Buy,11901,LAX,ELP,First Class,1
David,Davila,Buy,928,ELP,JFK,First Class,2
Joshua,Gomez,Buy,3814,BOS,ELP,Main Cabin,5
Donald,Tran,Buy,10117,DFW,ELP,Main Cabin,8
Courtney,Tran,Buy,3264,ELP,CUN,First Class,8
Alexandra,Cook,Buy,10931,ELP,LHR,Business Class,7
Renee,Zimmerman,Buy,14832,CJS,MEX,First Class,6
Jessica,Ramirez,Buy,21974,ATL,ELP,Business Class,7
Christopher,Norris,Buy,8268,CUN,ELP,Main Cabin,7
Mark,Lamb,Buy,8788,ATL,ELP,First Class,8
Thomas,Elliott,Buy,25978,ELP,JFK,First Class,7
Alexandra,Robinson,Buy,5680,BOS,LAX,Business Class,2
Teresa,Jacobs,Buy,1890,BOS,LAX,Business Class,7
Laura,Williams,Buy,3377,LHR,ELP,First Class,7
Willie,Hobbs,Buy,23025,JFK,ELP,Main Cabin,7
Allison,Cross,Buy,13345,CUN,ELP,Main Cabin,3
Anthony,Hunter,Buy,17584,ELP,DFW,Main Cabin,8
Teresa,Stewart,Buy,24663,BOS,ELP,Business Class,2
Mary,Chapman,Buy,19210,ELP,YYZ,Main Cabin,2
George,Proctor,Buy,7882,ATL,ELP,Main Cabin,4
Casey,Navarro,Buy,4729,ELP,BOS,Business Class,5
Jennifer,Mills,Buy,19128,ATL,ELP,First Class,5
Anna,Gutierrez,Buy,9717,ELP,LAS,First Class,7
Michelle,Griffin,Buy,5608,ELP,ATL,Business Class,1
Bryan,Hardy,Buy,18479,HND,ELP,First Class,1
John,White,Buy,9,DFW,ELP,Main Cabin,8
Kim,Buckley,Buy,22425,ELP,ATL,Main Cabin,1
Jade,Crawford,Buy,21582,LAX,BOS,First Class,1
James,Anderson,Buy,26815,YYZ,ELP,First Class,6
Kaylee,Hale,Buy,7030,LHR,ELP,Business Class,8
Captaiin,Hook,Buy,8508,BOS,ELP,First Class,7
Gaston,Disney,Buy,20121,ELP,DFW,Main Cabin,7
Ryan,Washington,Buy,23020,ELP,JFK,Main Cabin,4
Alyssa,Reese,Buy,24074,LHR,ELP,Main Cabin,7
John,House,Buy,18215,ORD,ELP,First Class,8
Christina,Valtierra,Buy,18909,ELP,CUN,First Class,8
Gary,Miller,Buy,25232,ATL,ELP,Business Class,8
Nicholas,Copeland,Buy,3229,LHR,ELP,Main Cabin,1
Brittany,Ray,Buy,591,HND,ELP,Business Class,2
Erin,Barton,Buy,9361,ELP,DFW,First Class,3
